customer_id,home_store,customer_name,customer_email,customer_since,loyalty_card_number,birthdate,gender,birth_year
8282,8,Ignatius,Illana@pretium.org,7/10/2017,714-725-5205,8/22/1999,N,1999
8283,8,Tobias,Jillian@ornare.net,4/15/2017,348-817-2189,9/20/1996,M,1996
8284,8,Kato,Tyrone@quis.us,8/20/2018,778-613-9182,6/9/1970,M,1970
8285,8,Francesca,Audrey@magna.us,10/26/2018,174-904-8035,9/21/1990,N,1990
8286,8,Erin,Kamal@fames.net,5/29/2017,389-280-3789,5/30/1992,N,1992
8287,8,Dane,Iona@risus.edu,8/11/2017,009-922-7156,11/25/1967,M,1967
8288,8,Nicholas,Cole@taciti.com,1/16/2018,450-942-3065,10/30/1963,M,1963
8289,8,Gavin,Vernon@primis.gov,6/1/2018,636-930-0481,12/22/1998,M,1998
8290,8,Xanthus,Rigel@Donec.us,5/31/2017,237-897-6801,4/16/1989,M,1989
8291,8,Helen,Evelyn@Mauris.net,4/29/2017,612-637-4717,2/16/1995,F,1995
8292,8,George,Moses@malesuada.edu,12/12/2018,599-350-7759,12/25/1980,M,1980
8293,8,Kyle,Breanna@lacinia.org,9/18/2018,412-714-7813,5/21/1958,M,1958
8294,8,Charlotte,Xaviera@Quisque.com,1/3/2017,385-899-7846,4/30/1993,F,1993
8295,8,Veronica,Minerva@Cras.edu,6/12/2017,443-639-9316,1/14/1962,F,1962
8296,8,Joel,Wayne@Aliquam.edu,5/8/2017,704-533-5396,10/18/1999,M,1999
8297,8,Cherokee,Gillian@sollicitudin.gov,11/17/2017,522-014-5923,7/9/1974,F,1974
8298,8,Dorothy,Ifeoma@dolor.net,4/6/2018,377-260-8986,7/13/1978,F,1978
8299,8,Amber,Isabelle@eros.edu,10/3/2018,390-925-4024,3/16/1976,F,1976
8300,8,Patience,Ian@dapibus.us,4/7/2019,239-936-2721,7/25/1986,F,1986
8301,8,Nasim,Ryan@Fusce.edu,12/7/2017,450-841-8948,1/21/1984,M,1984
8302,8,Yvette,Amelia@Mauris.org,2/28/2019,406-750-2048,9/5/1958,F,1958
8303,8,Grady,Wesley@odio.edu,3/17/2017,929-429-4863,4/29/1981,M,1981
8304,8,Debra,Ciara@sit.gov,7/27/2018,960-879-2531,3/17/1997,F,1997
8305,8,Brenden,Zelenia@ultricies.com,10/17/2018,876-650-5285,4/17/1994,M,1994
8306,8,Alma,Sylvia@enim.net,3/11/2017,063-304-9091,9/18/1998,N,1998
8307,8,Nyssa,Quentin@nibh.gov,1/30/2019,745-688-1429,2/18/1951,F,1951
8308,8,Burton,William@netus.edu,6/5/2017,878-184-9425,5/29/1962,M,1962
8309,8,Ignatius,Indigo@nisl.com,12/28/2018,892-318-3873,4/10/1956,M,1956
8310,8,Eagan,Jelani@urna.com,10/9/2017,999-480-1446,7/19/1984,M,1984
8311,8,Hanna,Rylee@taciti.org,3/27/2017,549-244-2656,6/6/1967,F,1967
8312,8,Dennis,Alyssa@fames.edu,11/6/2017,247-629-2420,3/31/1959,M,1959
8313,8,Sierra,Chandler@porttitor.com,11/8/2018,558-069-5363,12/28/1995,N,1995
8314,8,Leigh,Nolan@Vivamus.edu,8/23/2017,590-249-7835,3/25/2000,N,2000
8315,8,Solomon,Martin@consectetuer.net,9/14/2018,979-317-3713,5/26/1958,M,1958
8316,8,Josephine,Prescott@Sed.com,6/3/2017,229-562-8059,7/18/2000,F,2000
8317,8,Scarlet,Glenna@eleifend.net,12/24/2018,213-101-2389,12/9/1999,F,1999
8318,8,Cody,Brock@rutrum.gov,12/18/2018,545-707-0445,11/18/1957,M,1957
8319,8,Gareth,Solomon@faucibus.us,3/14/2018,293-761-9275,11/8/1965,M,1965
8320,8,Stella,Jerry@Quisque.us,2/14/2018,657-913-3014,7/1/1995,N,1995
8321,8,September,Ronan@ac.gov,4/16/2017,235-379-5219,3/17/1980,F,1980
8322,8,Chanda,Rowan@pellentesque.edu,3/21/2019,983-464-8781,6/15/1969,F,1969
8323,8,Kirby,Leandra@sollicitudin.org,5/14/2017,929-009-1714,10/19/1989,F,1989
8324,8,Naida,Amber@Pellentesque.gov,1/29/2019,724-363-0932,1/12/1967,F,1967
8325,8,Guinevere,Gillian@id.net,1/15/2017,256-309-6018,2/13/1969,F,1969
8326,8,Teagan,Beatrice@nulla.com,1/22/2017,610-078-6991,6/3/1998,N,1998
8327,8,Phyllis,Emerald@hendrerit.edu,1/16/2019,289-743-5002,12/16/1987,F,1987
8328,8,Buffy,Jack@Morbi.gov,1/8/2019,351-336-1057,12/3/1998,F,1998
8329,8,Constance,Keefe@pellentesque.edu,2/16/2019,983-120-8632,3/23/1955,F,1955
8330,8,Garrett,Matthew@erat.org,6/18/2017,807-028-8026,8/6/1960,M,1960
8331,8,Owen,Hadassah@ipsum.edu,8/26/2018,400-965-1542,3/27/1978,M,1978
8332,8,Zachery,Melissa@tempor.org,2/28/2019,800-292-5341,8/18/1985,M,1985
8333,8,Clinton,Lee@gravida.gov,2/12/2019,130-885-2809,6/8/1974,M,1974
8334,8,Cyrus,Yardley@luctus.net,3/29/2018,284-461-8662,11/25/1955,M,1955
8335,8,Peter,Noble@felis.net,2/21/2018,944-161-3141,1/10/1966,M,1966
8336,8,Rhonda,Amal@lectus.gov,11/26/2017,836-705-0650,1/28/1991,N,1991
8337,8,Rhoda,Adena@elit.gov,9/17/2018,923-649-7275,7/6/1976,F,1976
8338,8,Iona,Jemima@molestie.us,2/6/2019,275-617-1107,6/25/2000,F,2000
8339,8,Raja,Scott@scelerisque.gov,4/11/2018,476-894-1098,7/14/1990,N,1990
8340,8,Amal,Joy@aliquet.com,5/5/2017,071-202-2952,4/23/2000,N,2000
8341,8,Ferdinand,Abel@pulvinar.gov,6/8/2017,238-448-5604,2/22/1973,M,1973
8342,8,Hammett,Brian@imperdiet.edu,11/19/2017,956-905-4885,11/6/1975,M,1975
8343,8,Dante,Delilah@metus.us,1/19/2019,199-728-9836,4/27/1993,N,1993
8344,8,Cecilia,Stewart@rutrum.com,1/14/2018,481-720-0690,4/22/1988,N,1988
8345,8,Shannon,TaShya@dis.us,1/12/2017,167-329-1591,6/6/1988,F,1988
8346,8,Ayanna,Robin@aliquam.net,6/4/2017,748-064-1414,7/5/1976,F,1976
8347,8,Alana,Martin@mus.com,10/26/2017,336-314-9456,10/20/1955,F,1955
8348,8,Ronan,Tashya@Lorem.gov,6/5/2017,817-629-7288,2/11/1964,M,1964
8349,8,Priscilla,Kay@Fusce.net,1/13/2019,001-515-6746,12/31/2000,F,2000
8350,8,Kirk,Alvin@ultricies.edu,11/25/2017,546-812-6101,12/23/1957,M,1957
8351,8,Kiona,Oren@penatibus.com,1/22/2018,890-301-3128,3/23/1961,F,1961
8352,8,Todd,Kane@ad.org,12/12/2017,974-515-7229,10/6/1983,M,1983
8353,8,Cailin,Kai@sollicitudin.gov,2/20/2017,318-818-4047,11/1/1994,N,1994
8354,8,Sandra,Camille@Lorem.us,3/30/2017,819-168-4613,6/15/1960,F,1960
8355,8,Alec,Chaney@vehicula.edu,2/14/2017,464-266-5720,11/3/1974,M,1974
8356,8,Kennan,Astra@vehicula.edu,7/25/2018,489-374-3043,10/31/1968,M,1968
8357,8,Kenneth,Davis@nulla.edu,1/13/2019,032-509-8230,2/19/1973,M,1973
8358,8,Brenna,Anastasia@amet.us,10/24/2018,808-714-0268,3/23/1994,F,1994
8359,8,Emi,Drake@pede.org,8/19/2017,885-078-9019,7/3/1979,F,1979
8360,8,Delilah,Avram@consectetuer.net,10/4/2018,816-789-8142,4/10/1968,F,1968
8361,8,Dara,Illana@sed.us,12/15/2018,311-239-0511,11/9/1992,F,1992
8362,8,Chadwick,Rose@facilisi.us,1/7/2019,481-124-9299,12/23/1965,M,1965
8363,8,Madaline,Abbot@posuere.org,3/30/2019,000-568-0551,6/5/1973,F,1973
8364,8,Duncan,Jolie@dolor.gov,10/21/2017,645-021-7419,2/16/1965,M,1965
8365,8,Flynn,Ariel@hendrerit.gov,6/26/2018,454-963-7887,3/8/1972,M,1972
8366,8,Jayme,Carlos@semper.com,7/13/2017,432-294-6616,11/12/1973,F,1973
8367,8,Arsenio,Bruce@facilisis.us,8/5/2018,372-814-9981,8/13/1987,M,1987
8368,8,Nita,Ingrid@consequat.gov,11/3/2017,473-429-7696,11/23/1987,F,1987
8369,8,Paula,Quamar@tempor.org,5/22/2018,111-321-3570,10/21/1989,F,1989
8370,8,Maya,Lesley@cursus.com,9/10/2018,178-883-2525,8/27/1969,F,1969
8371,8,Serena,Gillian@taciti.us,7/3/2017,998-534-0478,4/26/1962,F,1962
8372,8,Elton,Cain@Sed.gov,1/21/2017,190-630-7798,10/14/1997,M,1997
8373,8,Jared,Mira@rutrum.com,12/5/2018,878-204-0249,2/8/1993,M,1993
8374,8,Thaddeus,Plato@magna.com,10/5/2018,419-228-6442,4/10/1989,M,1989
8375,8,Tad,Desirae@suscipit.net,5/3/2018,411-756-2116,12/1/1999,N,1999
8376,8,Ivana,Keelie@dapibus.gov,7/3/2017,205-429-9652,12/24/1995,F,1995
8377,8,Melinda,Thaddeus@non.edu,3/29/2017,420-482-3469,2/6/1997,N,1997
8378,8,Mark,Lisandra@interdum.edu,4/16/2017,709-125-7153,2/5/1998,M,1998
8379,8,Olympia,Jayme@ultricies.edu,5/9/2018,239-889-4164,10/9/1991,N,1991
8380,8,Gisela,Hasad@parturient.net,1/31/2018,425-267-0851,4/10/1953,F,1953
8381,8,Ori,Rhea@Lorem.edu,3/25/2019,815-601-5606,2/22/1993,N,1993
8382,8,Ivana,Aspen@neque.edu,9/10/2017,885-853-6727,3/30/1977,F,1977
8383,8,Sasha,Maisie@Duis.net,2/4/2018,033-413-4843,4/14/1986,F,1986
8384,8,Leandra,Chanda@rhoncus.edu,2/28/2018,822-185-3791,9/27/1991,F,1991
8385,8,Cecilia,Hasad@lectus.gov,10/27/2017,448-465-2316,10/4/1966,F,1966
8386,8,Finn,Reuben@risus.gov,12/30/2018,688-570-4062,10/21/1953,M,1953
8387,8,Tiger,Indira@malesuada.com,12/24/2017,559-619-6871,10/2/1996,M,1996
8388,8,Prescott,Jarrod@Mauris.us,3/5/2019,382-713-9132,6/27/1996,N,1996
8389,8,Upton,Vivian@cursus.us,10/29/2017,307-601-6447,6/5/2000,N,2000
8390,8,Jelani,Herrod@odio.net,1/13/2019,367-821-8994,12/29/1996,N,1996
8391,8,Chaim,Montana@massa.com,7/20/2017,777-024-6247,12/17/1996,N,1996
8392,8,Diana,Edward@eu.net,5/16/2017,967-301-6469,2/17/1994,F,1994
8393,8,Maggy,Quail@tellus.edu,7/18/2017,459-404-1527,2/12/1989,F,1989
8394,8,Francis,Jackson@pellentesque.us,3/31/2017,531-644-1479,4/1/1991,M,1991
8395,8,Allen,Cleo@nonummy.com,8/30/2018,869-016-9101,9/5/1999,N,1999
8396,8,Mollie,Daniel@in.edu,12/31/2018,781-825-4590,8/13/1969,F,1969
8397,8,Inga,Ingrid@Nam.org,11/9/2018,935-704-4297,4/25/1972,F,1972
8398,8,Dominique,Marshall@velit.com,1/28/2017,351-466-3501,7/18/1991,F,1991
8399,8,Colin,Anthony@sodales.org,8/21/2018,507-591-4650,4/24/1960,M,1960
8400,8,Brielle,Garrison@id.gov,6/27/2017,979-868-8281,7/12/1980,F,1980
8401,8,Dolan,Bruno@mollis.net,4/7/2019,731-215-1520,11/5/1954,M,1954
8402,8,Libby,Jakeem@pellentesque.net,12/11/2018,739-783-9075,8/21/1999,F,1999
8403,8,Daniel,Nolan@dolor.edu,9/7/2018,823-883-0511,4/20/1978,M,1978
8404,8,Lillith,Merrill@In.net,12/8/2018,376-381-9382,10/30/1967,F,1967
8405,8,Ruby,Mari@per.org,1/4/2018,785-775-1527,11/29/1969,F,1969
8406,8,Dean,Avram@morbi.com,1/16/2017,335-545-3564,3/31/1966,M,1966
8407,8,Eugenia,Carla@id.net,10/13/2018,096-523-8913,9/11/1980,F,1980
8408,8,Leila,Drake@placerat.gov,1/11/2018,894-257-7766,9/4/1967,F,1967
8409,8,Rachel,Lunea@lacus.net,5/8/2017,800-958-7428,5/31/1990,F,1990
8410,8,Buffy,Fletcher@Nam.org,9/23/2018,216-220-6085,8/5/1962,F,1962
8411,8,Faith,Abel@dolor.org,9/26/2017,752-690-7117,4/15/1966,F,1966
8412,8,Malcolm,Cedric@neque.us,1/8/2019,193-832-1350,9/16/1953,M,1953
8413,8,Sheila,Kyla@odio.org,11/17/2018,668-920-6949,7/16/1994,N,1994
8414,8,Danielle,Aurora@Curabitur.edu,6/21/2018,916-165-0522,12/29/1953,F,1953
8415,8,Cameron,Jocelyn@consectetuer.net,2/6/2019,323-588-8234,6/24/1997,M,1997
8416,8,Marny,India@molestie.edu,1/20/2018,072-348-4142,4/3/1989,F,1989
8417,8,Connor,Jerome@euismod.gov,9/4/2017,340-460-7049,3/15/1986,M,1986
8418,8,Nash,Jaquelyn@Aliquam.com,10/31/2017,715-103-6721,3/10/1990,M,1990
8419,8,Norman,Wesley@enim.edu,2/24/2019,848-636-8061,10/17/1998,M,1998
8420,8,Mufutau,Sasha@netus.org,6/2/2018,288-646-6459,10/7/1962,M,1962
8421,8,Dale,Jolene@felis.edu,12/5/2017,082-905-5102,4/26/1957,M,1957
8422,8,Naomi,Uta@nostra.edu,10/30/2018,213-061-5250,7/12/1996,F,1996
8423,8,Melyssa,Rigel@pretium.edu,8/30/2017,719-279-7585,8/15/1997,N,1997
8424,8,Erasmus,Clark@aptent.org,2/25/2018,116-611-9291,9/12/1955,M,1955
8425,8,Sydney,Lillian@primis.edu,11/6/2017,218-348-7999,5/14/1992,N,1992
8426,8,Jena,Elijah@rutrum.net,3/30/2018,481-473-2832,12/25/1959,F,1959
8427,8,Linus,Quon@Morbi.us,11/21/2018,667-491-0785,12/4/1954,M,1954
8428,8,Vance,Ria@venenatis.edu,2/1/2019,559-115-7638,3/15/1964,M,1964
8429,8,Mark,Hyatt@volutpat.net,6/6/2018,818-107-8600,9/2/1992,M,1992
8430,8,Colt,Samuel@porta.us,10/3/2017,683-226-4303,5/15/1990,M,1990
8431,8,Alan,Ora@nisl.edu,4/9/2017,176-500-2596,5/4/1966,M,1966
8432,8,Rowan,Quynn@viverra.org,1/19/2019,523-951-9661,3/23/1997,N,1997
8433,8,Yuri,Clinton@in.edu,4/2/2018,445-964-8454,1/31/1989,F,1989
8434,8,Penelope,Autumn@penatibus.gov,12/25/2017,447-258-9631,1/13/1974,F,1974
8435,8,Tashya,Maisie@libero.net,2/4/2019,144-718-0046,12/11/1992,F,1992
8436,8,Wanda,Lareina@sed.gov,3/21/2019,644-784-8751,6/8/1989,F,1989
8437,8,Teagan,Adam@luctus.com,1/28/2019,187-810-7182,2/4/1952,F,1952
8438,8,Mikayla,Pearl@Proin.net,2/13/2017,450-581-6624,8/27/1984,F,1984
8439,8,Neville,Joan@magnis.net,5/25/2017,398-079-6043,2/28/1974,M,1974
8440,8,Odessa,Natalie@bibendum.com,2/7/2018,711-950-6335,7/21/1957,F,1957
8441,8,Lilah,Fatima@gravida.edu,2/28/2018,572-012-4906,12/11/1955,F,1955
8442,8,Alec,Upton@nostra.com,1/13/2017,163-680-3664,8/21/1988,M,1988
8443,8,Jorden,Pascale@imperdiet.edu,12/29/2018,599-779-4280,8/13/1963,F,1963
8444,8,Murphy,Ian@pretium.us,11/24/2017,824-968-3584,3/5/2001,M,2001
8445,8,Kalia,Courtney@purus.org,4/29/2018,874-537-9834,10/31/1992,N,1992
8446,8,Jonah,Kane@nibh.net,10/1/2018,760-987-7860,10/4/1991,M,1991
8447,8,Kadeem,Dahlia@dictum.net,5/6/2017,405-886-4701,3/25/2000,M,2000
8448,8,Hamish,Lionel@metus.com,10/18/2018,303-030-6132,4/1/1999,N,1999
8449,8,Reagan,Yoshio@nonummy.edu,11/2/2017,573-339-9244,6/28/1992,F,1992
8450,8,Ina,Sage@fermentum.org,5/3/2017,175-035-4783,4/27/1982,F,1982
8451,8,Vladimir,Karly@vitae.org,2/1/2018,295-670-4788,10/8/1996,N,1996
8452,8,Shelly,Bert@penatibus.edu,1/5/2019,554-079-5060,12/7/1958,F,1958
8453,8,Indigo,John@penatibus.edu,2/15/2019,747-951-1393,9/18/2000,F,2000
8454,8,Ignacia,Holmes@dis.us,3/21/2019,963-304-9054,7/28/1963,F,1963
8455,8,Malcolm,Basia@pretium.gov,9/7/2017,212-650-8078,3/7/1998,N,1998
8456,8,Tarik,Ann@Nam.gov,4/1/2018,732-463-4727,2/23/1963,M,1963
8457,8,Alfreda,Kamal@sociis.net,8/25/2017,845-524-9605,1/6/1956,F,1956
8458,8,Stacy,Carly@eros.us,5/30/2018,896-091-3730,9/25/1959,F,1959
8459,8,Iona,Ruth@blandit.com,4/23/2018,992-827-5588,10/18/1998,F,1998
8460,8,Wyoming,Malachi@Nullam.net,10/4/2017,503-595-8973,4/18/1993,N,1993
8461,8,Prescott,Shellie@non.us,7/10/2018,365-382-1803,10/9/1955,M,1955
8462,8,Lars,Mikayla@accumsan.net,4/11/2018,071-422-0420,3/30/1957,M,1957
8463,8,Madison,Azalia@Nullam.net,4/9/2018,564-519-9640,4/22/1981,F,1981
8464,8,Wesley,Cally@porttitor.edu,5/9/2018,396-958-3339,9/5/1953,M,1953
8465,8,Julian,Wynne@eget.gov,1/15/2019,294-632-8918,7/4/1990,N,1990
8466,8,Kylie,Zoe@eget.edu,1/23/2019,660-166-4830,8/21/1951,F,1951
8467,8,Zachary,Angelica@lacinia.gov,5/8/2017,192-810-5724,3/1/1961,M,1961
8468,8,Medge,Stephanie@cubilia.edu,11/9/2018,679-151-4271,9/9/1972,F,1972
8469,8,Baxter,Kim@volutpat.edu,1/7/2017,996-997-7313,8/31/1968,M,1968
8470,8,Lana,Aileen@posuere.edu,5/30/2017,364-419-7244,6/9/1977,F,1977
8471,8,Alfreda,Iona@mauris.org,5/27/2017,873-029-6364,7/13/1993,N,1993
8472,8,Lars,Paula@Curae.edu,8/15/2017,102-491-2639,12/8/1973,M,1973
8473,8,Oprah,Jonas@nibh.org,5/8/2017,360-223-4566,1/7/1970,F,1970
8474,8,Ingrid,Emery@tempor.org,1/29/2018,283-542-2748,8/11/1960,F,1960
8475,8,Wilma,Avye@faucibus.net,10/28/2017,889-003-1774,3/26/1973,F,1973
8476,8,Malachi,Ora@scelerisque.edu,12/10/2018,995-456-2002,1/13/1954,M,1954
8477,8,Hilel,Bruno@orci.org,6/17/2017,559-061-4751,9/13/1981,M,1981
8478,8,Shea,Jorden@suscipit.edu,7/30/2017,879-174-5890,10/14/1971,F,1971
8479,8,Emma,Ivory@interdum.edu,12/29/2017,125-641-7147,3/22/1990,F,1990
8480,8,Zahir,Cedric@justo.edu,12/11/2018,644-912-9260,6/13/1981,M,1981
8481,8,Shafira,Zelenia@semper.net,3/22/2019,324-878-2323,5/22/1997,N,1997
8482,8,Faith,Quin@netus.gov,3/13/2019,487-026-2881,7/21/1964,F,1964
8483,8,Samuel,Oliver@libero.net,1/3/2017,871-571-3263,5/12/1957,M,1957
8484,8,Jaime,Kane@ultricies.edu,3/29/2018,640-465-0742,10/18/2000,N,2000
8485,8,Priscilla,Kelsie@mus.edu,4/16/2018,514-823-4272,9/6/1960,F,1960
8486,8,Isabelle,Leah@Curabitur.net,5/5/2018,118-737-6303,4/26/2000,N,2000
8487,8,Lewis,Minerva@consectetuer.us,12/27/2017,957-767-9504,1/4/1970,M,1970
8488,8,Hilda,Avye@magnis.net,3/1/2019,565-619-5744,10/2/1953,F,1953
8489,8,Lacey,Helen@sapien.com,11/11/2017,879-536-3582,3/1/1954,F,1954
8490,8,Gisela,Ursula@orci.com,8/18/2017,371-955-8530,8/1/1998,F,1998
8491,8,Jennifer,Amber@Praesent.org,5/15/2017,424-686-1010,9/1/1957,F,1957
8492,8,Igor,Susan@velit.com,12/31/2017,969-847-8046,2/22/1996,M,1996
8493,8,Beau,Raya@felis.gov,2/27/2017,119-502-3712,3/22/1991,M,1991
8494,8,Adena,Deirdre@magna.us,10/4/2018,616-982-4040,8/23/1998,F,1998
8495,8,Avram,Tatiana@orci.com,1/4/2017,363-820-0484,4/12/1952,M,1952
8496,8,Leilani,Skyler@inceptos.gov,12/18/2017,643-243-9536,9/9/1977,F,1977
8497,8,Rae,Kylie@facilisi.org,1/6/2017,081-440-6679,12/10/1977,F,1977
8498,8,April,Daniel@placerat.us,1/20/2019,705-545-5246,12/7/2000,N,2000
8499,8,Clementine,Dieter@ac.us,11/9/2017,297-550-7776,6/4/1996,F,1996
8500,8,Linda,Dillon@pretium.gov,8/21/2017,255-202-7435,3/1/1990,N,1990
8501,8,Moana,Herrod@ultrices.gov,7/6/2018,241-906-4009,8/27/1966,F,1966
